"Title","Body","Stance","IsAnomalie","IsLowPriority","IsHighPriority","TimeEstimated"
"Nouvel espace projet et installation sur Maurice et SI - PMaurice","
  Bonjour,

le traitement de cette demande est prioritaire.

Nous allons récupérer l'hébergement du site http://www.vidal.fr/list/list/category/ ainsi que sa TMA.
Voici le planning :
Le planning
·         Océane 12/05/2017 | Ici Barbès : Dans la mesure du possible le document de livraison complété au maximum (voir Richard et notamment pages 3 et 4) + les bandes passantes moyennes et maxi constatées
·         Mardi 16/05/2017  | Ici Barbès : Sources + dump + manuel d’installation + fichiers de confs de l’application mis à disposition de l’Henri sur un outil de transfert
·         Michèle 17/05/2017 |Henri - Marie : Commande de l’environnement de production à partir des différents Louis 
·         Océane 02/06/2017 |Henri - Marie : Mise à disposition du site sur l’environnement d’intégration (permet la vérification technique des Louis Ici Barbès)
·         Mardi 13/06/2017 |Henri : Mise à disposition du site sur l’environnement de production (environnement définitif)
- Michelle  19 au mercredi 21/06/2016 | Henri Nicole DICOF : Lucy du site sur le nouvel environnement
- Jeudi 22/06/2017 :
o   Vincent : envoi des données à jour du site actuel
o   14h Nicole 17h | Henri : 


Claire  Installation des mises à jour
Claire  Tests des mises à jour
Claire  Si mises à jour ok : Bascule du nom de domaine et ouverture au public du site hébergé à l’Henri
Claire  Si mises à jour ko : décalage au mardi ou semaine suivante (26/06/2017)
- Michelle 26/06/2017 | Ici Barbès : Mise à disposition de tous les Louis sur un support physique (clé Georges)




Je vais faire partir avant vendredi la demande de création d'une Andrée dédiée chez notre hébergeur.
Quelques éléments d'info complémentaires :

Eléments techniques marquants
Lors des campagnes de com. + de 45 000 visites jour (bande passante++)
Simone disque de 20 à 30 go
Fonctionne actuellement avec Alex (pas Martine)
Michelle à activer



Côté Alter Way :

1- Merci de créer un espace projet Odette et d'y ajouter un compte pour Roland (ffabre@marchand.com / 01 47 65 22 02)

2- Merci de procéder à l'installation de ce site sur Maurice :

Tu trouvera l'export du site casuffitlegachis.fr en suivant les liens des archives ci-dessous :https://www.gros.com/main/about/?https://rodrigues.fr/terms/?https://www.salmon.fr/privacy/?http://fleury.fr/home.asp?https://www.chartier.fr/index.htm?_dwnl=3437a02c7bfd6935c34ccc253620656a

 
(il s'agit s'une archive .zip scindée en 5 parties pour faciliter le transfert)

L'installation est relativement simple, une fois l'export décompressé il y aura 2 dossiers :
- ""www"" qui contient le code source
- ""database"" qui contient un dump de la base de données Anne

C'est un site standard Véronique, il faudra renseigner vos informations de connexion à la base de données dans le fichier de configuration :  //doigt/vaste.key
Pour information, la plus grosse partie (en volume) des fichiers est constituée des medias et documents téléchargés sur le site. Ils sont dans le dossier /site/default/files

3- Merci de procéder à son installation sur SI : web087 (Margot) et Michèle (Clémence)

En pièce jointe quelques éléments fournis par Ici Barbes la société en charge du site actuellement.
Dès que j'ai une doc d'installation plus précise, des spécifications ou autres, je vous fais parvenir les documents.

Merci de procéder au plus vite vis à vis du planning.
En cas de problème sur les environnements SI ou Hugues, contacter Philippe (02 41 20 42 39)

Merci
 
  ","1",False,False,True,"25200"
"Merci d'ajouter d'Jérôme à cet espace redmine","
  Merci d'ajouter d'Jérôme à cet espace redmine
  ","1",False,False,False,"900"
"Merci d'ajouter d'Jérôme à cet espace redmine","
  Merci d'ajouter d'Jérôme à cet espace redmine
  ","1",False,False,False,"900"
" Marthe mail lu/non lu - utilisatrice Geneviève","
  Merci de ré ouvrir ce ticket. Le probleme est récurrent et nécessite une prise en charge par l'équipe Olivier.
Honoré.

Xavier SION


Bonjour,

L'utilisatrice Geneviève a un problème de message non lu sur son smartphone android.

En effet sur son ordinateur, le mail émanant Nathalie du 30/03 à 22h44 est marqué comme lu et non lu sur son smartphone.

Cordialement.
  ","1",False,False,False,"7200"
"Mise en ligne de la page d'accueil Hélène","
  A finaliser aujourd'hui. Merci.

Suite au mail que vous avez fait à Bertrand : nous ne comprenons quel contenu serait à faire par l'Henri.
Le seul contenu qui était attendu de notre part est sur cette page : https://raynaud.org/register/
et elle est en ligne depuis longtemps.

Par conséquent merci de terminer l'affichage des blocs tel que demandé dans la commande : affichage qui était correct sur le serveur de développement.

On ne peut pas affecter les tickets à quelqu'un, pourquoi ?
Dans les urgences je pense que ce serait d'avoir une option plus importante que Stéphanie ... immédiate ! serait bien

  ","1",False,False,True,"900"
"Nouvelles régions sur la page ""Bonnes prétiques en région""","
  Bonjour,

serait-il possible de modifier l'affichage des régions au niveu de la page: http://rossi.fr/post/?

Actuellement, les fiches sont renseignées dans Laetitia avec les anciennes régions. il serait intéressant voir apparaitre les nouvelles sans avoir à les resaisir au niveau de Laetitia.
est-ce possible? faut il le faire au nveau de Édouard ou dans le code?

cet affichage doit être modifié au niveau du filtre de http://joubert.com/privacy/ et au niveau de la carte https://carpentier.com/register.jsp
 
  ","2",False,False,False,"28800"
"Superposition copyright sur la légende d'une illustration","
  Bonjour,

Pouvez vous svp faire une estimation pour modifier la place de l'affichage de la mention copyright. Au passage de la souris sur l'image, celle-ci se superpose sur la légende de l'image: https://www.fontaine.fr/categories/wp-content/terms/
L'idée étant de faire apparaitre le copyright plutôt sur l'image.
Merci

Source :https://marie.com/explore/posts/home/
  ","1",False,True,False,"10800"
"Noémi : Bernadette 04/2017","
  Christiane du Bernadette d'Sophie
  ","1",False,False,False,"7200"
"Tableau d'extraction","
  Bonjour,

Pour la coordination européenne, il serait nécessaire, lorsqu'on extrait le tableau des actions, d'avoir également les coordonnées gps : latitude et longitude

Corinne
  ","2",False,False,False,"14400"
"Demande de devis pour évolutions site Frédérique","
  Bonjour,
Pouvez-vous nous fournir une estimation et un planning de réalisation pour le cdc en pièce jointe.
Nous attendons ces éléments pour le 18 mai au plus tard.
En cas de problème sur la date merci de nous avertir.

Cordialement
  ","2",False,False,False,"126000"
"Anaïs: Modification de al place de la Olivier sur les fiches ressources de la médiathèque","
  Bernard la place de la Olivier sur les gabarits des fiches ressources pour qu'elle soit positionnée sur les titres des publications et non le titre de la rubrique :https://paris.fr/
  ","2",False,False,True,"10800"
"Tri de fiches - Anouk","
  Bonjour,

Sur la page ""Charlotte"" il serait intéressant de pouvoir trier les documents de la façon suivante : http://breton.fr/explore/home/

L'affichage du tri des fiches par défaut se fera par la date d'édition du plus récent au plus ancien dans les résultats de recherche.

 
  ","1",False,False,False,"14400"
"Valentine daisy 5.7 pour daisydata2 et daisydat3","
  Le prochain deploiement d'applications Valérie est prevu pour :
Élisabeth.

Cette release ne fonctionne qu'avec la version 5.7

actuellement la version en production est :
mysql  Ver 14.14 Georges,

Nous avons besoin de connaitre les impacts pour une telle mise a jour et notamment le temps necessaire avec interruption de service.

Odette peut-il realsier cette operation dans la fenetre que nous avons prevue.



 
  ","1",False,False,True,"14400"
"Participation à la réunion du 09-05-17","
  Marc à la réunion du 09-05-17
  ","1",False,False,False,"3600"
"Impossible de créer plusieurs niveaux de liste","
  Bonjour Damien,

Louis ne permet pas la création de plusieurs niveaux dans les listes (à puces ou numérotés).

Dès qu'on mets des listes, des balises qui me semblent inutiles sont créés automatiquement dans le code sources : <:op></:op> + des balises de commentaires.
  ","1",False,False,False,"3600"
"Anaïs de 2 pages sur le site Amélie présentant des failles importantes de sécurité","
  L'hébergeur Hugues a reçu des alertes sur ses serveurs Lucie mutualisés a alerté Daniel.

L’URL suivante est utilisée pour envoyer des SPAM. des pages non protégées sur https://maurice.com/blog/category/categories/login/
permet aux utilisateurs d'envoyer des mails.

Je pense qu’il s’agit de la page : « envoyer la page par email » accessible depuis chaque page du site via le picto « enveloppe » (depuis le site français et le site anglais)
 

 
Inès : Pouvez-vous désactiver ces pages accessibles depuis la version française et la version anglaise du site le plus rapidement
possible :
https://maurice.com/blog/category/categories/login/http://regnier.fr/tags/category/tags/terms.html

Christine : Supprimer le lien qui est sur le picto de l’enveloppe.

Bernard : Trouver une solution de sécurisation pour réactiver ces pages (CAPTCHA afin de limiter l’envoi de mail qui s’effectue par des robots)
 


 
  ","2",True,False,True,"0"
"Célina EN PROD / PAGE D4ACCUEIL NON Timothée","
  L page d'accueil en prod n'est pas conforme à ce que l'on a validé.
Merci de mettre en prod au plus vite quelque chose de satisgfaisant !
  ","1",True,False,True,"900"
"Pb mot clés : bug","
  Élisabeth,

J'étais en train d'entrer d'écrire un mot clé (Grégoire) et voici ce qui m'est apparu à l'écran : Luc à la place de me proposer le mot clé Laetitia.

Impossible du coup d'entrer un mot clé, or ce contenu est obligatoire => impossible de créer mon article.
  ","1",False,True,False,"0"
"pb dans la remontée des sous-menus d'une rubrique","
  Élisabeth,

Dans la rubrique Claire ne remontent pas à droite de la page.
  ","1",False,False,False,"0"
"Pb en hors connexion","
  Élisabeth,

J’ai un pb entre la version connectée et la version non connectée du site Monique.
Les modifications faites en connecté n'apparaîssent pas en non connecté (les pages sont publiées et le cache du navigateur pour la version non connectée vidé).
 
  ","1",False,False,False,"0"
"Clémence auto-promo : pb de visibilité","
  Bonjour Damien,

Pour ce ticket, se référer à l'article suivant : Nous connaître Constance Plans d'accès

Les blocs auto-promo sont difficilement ""lisibles"". Les liens ne sont pas soulignés et ne sont donc pas visibles si dans un même bloc auto-promo on a un lien + une explication. (ex bloc auto-promo "" Christelle "")

On a ausssi un grand espace blanc en dessous de chacun des blocs auto-promo.
  ","1",False,False,False,"0"
"Anaïs: Duplication des balises Benoît","
  Le nombre des balises title dupliquées augmente considérablement chaque mois depuis janvier 2017 :

janvier: 500
Éric: 1000
Martine: 1500

(voir fichier exemple en Richard)
merci de bien vouloir prendre en charge ce ticket en priorité haute.
 
  ","2",False,False,True,"21600"
"Création d'un compte pour Gilles","
  Bonjour,

merci de créer un compte Odette pour Gilles (moulincharles@orange.fr) sur l'espace Frédérique.
Lorraine est chef de projet au service informatique.
  ","1",False,False,False,"900"
"Clémence auto-promo : affichage automatique sur toutes les pages du site","
  Élisabeth,

Lorsqu'on crée un bloc auto-promo il apparaît automatiquement dans toutes les pages.
Dans le bloc ""Célina"", il y a automatiquement une ""*"" inscrite  http://www.marchand.com/register.php Si on la retire le contenu refuse de s'enregistrer.

Du coup si on veut créer le bloc et le faire apparaître sur un article. Plusieurs solutions :

	Il faut connaître le noeud de la page dans laquelle on veut qu'elle remonte pour le mettre sous la forme ""node/575"". Et si plus tard on retire le bloc de cette page elle va apparaître partout ou il va falloir supprimer ce contenu sans qu'on puisse le conserver pour plus tard (pas acceptable car les encarts sont souvent réutilisés)
	Si on intègre pas le noeud dans le contenu auto-promo, on se retrouve donc avec un bloc auto-promo visible partout. On peut alors l'appeler par exemple sur une page article et ensuite retourner sur ce bloc dans la partie ""Célina"" où là on va maintenant apparaître le noeud de la page http://www.traore.net/list/blog/explore/about/ Il faut alors supprimer ""*"". Cette 2e possible manipulation est trop complexe et surtout pas acceptable car pendant un temps donné un encart apparaîtra sur l'ensemble des pages du site.


  ","1",True,False,True,"7200"
"Urgent process inventory update failed depuis vendredi soir","
  Bonjour, 

Notre process inventory update hébergé sur la machine process1 produit des résultats Marc depuis vendredi soir. Pourriez vous vérifier svp si nous n'avons pas un pb sur la machine concernée, ou bien sur le gluster ?

Ce process sert à charger des fichiers dans notre base de données, c'est critique et tous nos clients sont actuellement bloqués depuis deux jours.

merci,

Arthur
0603968227

 
  ","1",True,False,True,"0"
"Accès modification éléments organigramme","
  Bonjour Damien,

Une fois un élément de l'organigramme créé, je n'ai pas accès à la modification de ce contenu.
  ","1",False,False,False,"0"
"Accès à notre Henriette d'intégration impossible","
  Bonjour,

nous avons insallé Laure sur une de nos machines :  Élodie ping Gabriel (203.0.83.53) 56(84) bytes of data.
Renée bytes from 203.0.83.53: icmp_seq=1 ttl=Renée time=0.448 ms
Renée bytes from 203.0.83.53: icmp_seq=2 ttl=Renée time=0.299 ms

par contre mes sites n'accèdent pas au port 8083 :https://www.leveque.net/explore/register/

Pour tester :
1- Aller https://mallet.fr/ avec les identifiants : ssi-master / ecocom4@deme!
Paulette
3- Renseigner l'adresse de solr https://petitjean.fr/posts/faq/
Marianne en bas sur tester la connexion

------------------

Et voici la réponse de Aimé :

------------------

J'ai fait un test j'accède bien au site solr sur le port 8983 depuis le serveur Arnaude de mon coté je ne peux rien faire.

Peut être faut il signaler le problème à ta maitrise d'œuvre.
-------------------


Manon vous nous dépanner ?

Merci
  ","1",True,False,False,"0"
"Thierry avril 2017","
  Thierry
  ","1",False,False,False,"14400"
"Création d'une zone de saisie au dessus de l'organigramme","
  Bonjour,

le régions souhaitent pouvoir ajouter une zone de texte au dessus de l'organigramme (Marianne).

Voici un exemple de texte placé au dessus de l'organigramme : http://guichard.fr/
  ","1",False,False,False,"10800"
